"Provider Name","Service Name","Preview"
"Microsoft.Cache/checkNameAvailability","Azure Cache for Redis","False"
"Microsoft.Cache/operations","Azure Cache for Redis","False"
"Microsoft.Cache/redisEnterprise","Azure Cache for Redis","False"
"Microsoft.Cache/RedisEnterprise/privateEndpointConnectionProxies","Azure Cache for Redis","False"
"Microsoft.Cache/RedisEnterprise/privateEndpointConnectionProxies/validate","Azure Cache for Redis","False"
"Microsoft.Cache/RedisEnterprise/privateEndpointConnectionProxies/operationresults","Azure Cache for Redis","False"
"Microsoft.Cache/RedisEnterprise/privateEndpointConnections","Azure Cache for Redis","False"
"Microsoft.Cache/RedisEnterprise/privateEndpointConnections/operationresults","Azure Cache for Redis","False"
"Microsoft.Cache/RedisEnterprise/privateLinkResources","Azure Cache for Redis","False"
"Microsoft.Cache/redisEnterprise/databases","Azure Cache for Redis","False"
"Microsoft.Cache/locations/checkNameAvailability","Azure Cache for Redis","False"
"Microsoft.Cache/Redis/EventGridFilters","Azure Cache for Redis","False"
"Microsoft.Cdn/*","Content Delivery Network"
"Microsoft.Cdn/profiles","Content Delivery Network","False"
"Microsoft.Cdn/profiles/endpoints","Content Delivery Network","False"
"Microsoft.Cdn/profiles/endpoints/origins","Content Delivery Network","False"
"Microsoft.Cdn/profiles/endpoints/origingroups","Content Delivery Network","False"
"Microsoft.Cdn/profiles/endpoints/customdomains","Content Delivery Network","False"
"Microsoft.Cdn/operationresults","Content Delivery Network","False"
"Microsoft.Cdn/operationresults/profileresults","Content Delivery Network","False"
"Microsoft.Cdn/operationresults/profileresults/endpointresults","Content Delivery Network","False"
"Microsoft.Cdn/operationresults/profileresults/endpointresults/originresults","Content Delivery Network","False"
"Microsoft.Cdn/operationresults/profileresults/endpointresults/origingroupresults","Content Delivery Network","False"
"Microsoft.Cdn/operationresults/profileresults/endpointresults/customdomainresults","Content Delivery Network","False"
"Microsoft.Cdn/checkNameAvailability","Content Delivery Network","False"
"Microsoft.Cdn/checkResourceUsage","Content Delivery Network","False"
"Microsoft.Cdn/validateProbe","Content Delivery Network","False"
"Microsoft.Cdn/operations","Content Delivery Network","False"
"Microsoft.Cdn/edgenodes","Content Delivery Network","False"
"Microsoft.Cdn/CdnWebApplicationFirewallPolicies","Content Delivery Network","False"
"Microsoft.Cdn/CdnWebApplicationFirewallManagedRuleSets","Content Delivery Network","False"
"Microsoft.Cdn/profiles/afdendpoints","Content Delivery Network","False"
"Microsoft.Cdn/profiles/afdendpoints/routes","Content Delivery Network","False"
"Microsoft.Cdn/profiles/customdomains","Content Delivery Network","False"
"Microsoft.Cdn/profiles/origingroups","Content Delivery Network","False"
"Microsoft.Cdn/profiles/origingroups/origins","Content Delivery Network","False"
"Microsoft.Cdn/profiles/rulesets","Content Delivery Network","False"
"Microsoft.Cdn/profiles/rulesets/rules","Content Delivery Network","False"
"Microsoft.Cdn/profiles/secrets","Content Delivery Network","False"
"Microsoft.Cdn/profiles/securitypolicies","Content Delivery Network","False"
"Microsoft.Cdn/operationresults/profileresults/afdendpointresults","Content Delivery Network","False"
"Microsoft.Cdn/operationresults/profileresults/afdendpointresults/routeresults","Content Delivery Network","False"
"Microsoft.Cdn/operationresults/profileresults/customdomainresults","Content Delivery Network","False"
"Microsoft.Cdn/operationresults/profileresults/origingroupresults","Content Delivery Network","False"
"Microsoft.Cdn/operationresults/profileresults/origingroupresults/originresults","Content Delivery Network","False"
"Microsoft.Cdn/operationresults/profileresults/rulesetresults","Content Delivery Network","False"
"Microsoft.Cdn/operationresults/profileresults/rulesetresults/ruleresults","Content Delivery Network","False"
"Microsoft.Cdn/operationresults/profileresults/secretresults","Content Delivery Network","False"
"Microsoft.Cdn/operationresults/profileresults/securitypoliciesresults","Content Delivery Network","False"
"Microsoft.ClassicCompute/*","Classic deployment model virtual machine"
"Microsoft.ClassicCompute/domainNames","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/domainNames/internalLoadBalancers","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/checkDomainNameAvailability","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/domainNames/slots","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/domainNames/slots/roles","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/domainNames/slots/roles/metricDefinitions","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/domainNames/slots/roles/metrics","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/virtualMachines","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/capabilities","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/domainNames/capabilities","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/domainNames/serviceCertificates","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/quotas","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/virtualMachines/diagnosticSettings","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/virtualMachines/metricDefinitions","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/virtualMachines/metrics","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/operations","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/resourceTypes","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/moveSubscriptionResources","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/validateSubscriptionMoveAvailability","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/operationStatuses","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/operatingSystems","Classic deployment model virtual machine","False"
"Microsoft.ClassicCompute/operatingSystemFamilies","Classic deployment model virtual machine","False"
"Microsoft.ClassicNetwork/*","Classic deployment model virtual network"
"Microsoft.ClassicNetwork/virtualNetworks","Classic deployment model virtual network","False"
"Microsoft.ClassicNetwork/virtualNetworks/virtualNetworkPeerings","Classic deployment model virtual network","False"
"Microsoft.ClassicNetwork/virtualNetworks/remoteVirtualNetworkPeeringProxies","Classic deployment model virtual network","False"
"Microsoft.ClassicNetwork/reservedIps","Classic deployment model virtual network","False"
"Microsoft.ClassicNetwork/quotas","Classic deployment model virtual network","False"
"Microsoft.ClassicNetwork/gatewaySupportedDevices","Classic deployment model virtual network","False"
"Microsoft.ClassicNetwork/operations","Classic deployment model virtual network","False"
"Microsoft.ClassicNetwork/networkSecurityGroups","Classic deployment model virtual network","False"
"Microsoft.ClassicNetwork/capabilities","Classic deployment model virtual network","False"
"Microsoft.ClassicNetwork/expressRouteCrossConnections","Classic deployment model virtual network","False"
"Microsoft.ClassicNetwork/expressRouteCrossConnections/peerings","Classic deployment model virtual network","False"
"Microsoft.ClassicStorage/*","Classic deployment model storage"
"Microsoft.ClassicStorage/storageAccounts","Classic deployment model storage","False"
"Microsoft.ClassicStorage/quotas","Classic deployment model storage","False"
"Microsoft.ClassicStorage/checkStorageAccountAvailability","Classic deployment model storage","False"
"Microsoft.ClassicStorage/storageAccounts/services","Classic deployment model storage","False"
"Microsoft.ClassicStorage/storageAccounts/services/diagnosticSettings","Classic deployment model storage","False"
"Microsoft.ClassicStorage/storageAccounts/services/metricDefinitions","Classic deployment model storage","False"
"Microsoft.ClassicStorage/storageAccounts/services/metrics","Classic deployment model storage","False"
"Microsoft.ClassicStorage/storageAccounts/metricDefinitions","Classic deployment model storage","False"
"Microsoft.ClassicStorage/storageAccounts/metrics","Classic deployment model storage","False"
"Microsoft.ClassicStorage/capabilities","Classic deployment model storage","False"
"Microsoft.ClassicStorage/storageAccounts/blobServices","Classic deployment model storage","False"
"Microsoft.ClassicStorage/storageAccounts/tableServices","Classic deployment model storage","False"
"Microsoft.ClassicStorage/storageAccounts/fileServices","Classic deployment model storage","False"
"Microsoft.ClassicStorage/storageAccounts/queueServices","Classic deployment model storage","False"
"Microsoft.ClassicStorage/disks","Classic deployment model storage","False"
"Microsoft.ClassicStorage/images","Classic deployment model storage","False"
"Microsoft.ClassicStorage/vmImages","Classic deployment model storage","False"
"Microsoft.ClassicStorage/storageAccounts/vmImages","Classic deployment model storage","False"
"Microsoft.ClassicStorage/publicImages","Classic deployment model storage","False"
"Microsoft.ClassicStorage/osImages","Classic deployment model storage","False"
"Microsoft.ClassicStorage/osPlatformImages","Classic deployment model storage","False"
"Microsoft.ClassicStorage/operations","Classic deployment model storage","False"
"Microsoft.Compute/*","Virtual Machines"
"Microsoft.Compute/availabilitySets","Virtual Machines","False"
"Microsoft.Compute/virtualMachines","Virtual Machines","False"
"Microsoft.Compute/virtualMachines/extensions","Virtual Machines","False"
"Microsoft.Compute/virtualMachineScaleSets","Virtual Machines","False"
"Microsoft.Compute/virtualMachineScaleSets/extensions","Virtual Machines","False"
"Microsoft.Compute/virtualMachineScaleSets/virtualMachines","Virtual Machines","False"
"Microsoft.Compute/virtualMachineScaleSets/virtualMachines/extensions","Virtual Machines","False"
"Microsoft.Compute/virtualMachineScaleSets/networkInterfaces","Virtual Machines","False"
"Microsoft.Compute/virtualMachineScaleSets/virtualMachines/networkInterfaces","Virtual Machines","False"
"Microsoft.Compute/virtualMachineScaleSets/publicIPAddresses","Virtual Machines","False"
"Microsoft.Compute/locations","Virtual Machines","False"
"Microsoft.Compute/locations/operations","Virtual Machines","False"
"Microsoft.Compute/locations/vmSizes","Virtual Machines","False"
"Microsoft.Compute/locations/runCommands","Virtual Machines","False"
"Microsoft.Compute/locations/usages","Virtual Machines","False"
"Microsoft.Compute/locations/virtualMachines","Virtual Machines","False"
"Microsoft.Compute/locations/virtualMachineScaleSets","Virtual Machines","False"
"Microsoft.Compute/locations/publishers","Virtual Machines","False"
"Microsoft.Compute/operations","Virtual Machines","False"
"Microsoft.Compute/locations/edgeZones","Virtual Machines","False"
"Microsoft.Compute/locations/edgeZones/publishers","Virtual Machines","False"
"Microsoft.Compute/restorePointCollections","Virtual Machines","False"
"Microsoft.Compute/restorePointCollections/restorePoints","Virtual Machines","False"
"Microsoft.Compute/proximityPlacementGroups","Virtual Machines","False"
"Microsoft.Compute/sshPublicKeys","Virtual Machines","False"
"Microsoft.Compute/capacityReservationGroups","Virtual Machines","False"
"Microsoft.Compute/capacityReservationGroups/capacityReservations","Virtual Machines","False"
"Microsoft.Compute/virtualMachines/metricDefinitions","Virtual Machines","False"
"Microsoft.Compute/locations/spotEvictionRates","Virtual Machines","False"
"Microsoft.Compute/locations/spotPriceHistory","Virtual Machines","False"
"Microsoft.Compute/locations/recommendations","Virtual Machines","False"
"Microsoft.Compute/locations/sharedGalleries","Virtual Machines","False"
"Microsoft.Compute/sharedVMImages","Virtual Machines","True"
"Microsoft.Compute/sharedVMImages/versions","Virtual Machines","True"
"Microsoft.Compute/locations/artifactPublishers","Virtual Machines","True"
"Microsoft.Compute/locations/capsoperations","Virtual Machines","False"
"Microsoft.Compute/galleries","Virtual Machines","False"
"Microsoft.Compute/galleries/images","Virtual Machines","False"
"Microsoft.Compute/galleries/images/versions","Virtual Machines","False"
"Microsoft.Compute/locations/galleries","Virtual Machines","False"
"Microsoft.Compute/galleries/applications","Virtual Machines","False"
"Microsoft.Compute/galleries/applications/versions","Virtual Machines","False"
"Microsoft.Compute/disks","Virtual Machines","False"
"Microsoft.Compute/snapshots","Virtual Machines","False"
"Microsoft.Compute/locations/diskoperations","Virtual Machines","False"
"Microsoft.Compute/diskEncryptionSets","Virtual Machines","False"
"Microsoft.Compute/diskAccesses","Virtual Machines","False"
"Microsoft.Compute/restorePointCollections/restorePoints/diskRestorePoints","Virtual Machines","False"
"Microsoft.Compute/cloudServices","Virtual Machines","False"
"Microsoft.Compute/cloudServices/roles","Virtual Machines","False"
"Microsoft.Compute/cloudServices/roleInstances","Virtual Machines","False"
"Microsoft.Compute/locations/csoperations","Virtual Machines","False"
"Microsoft.Compute/locations/cloudServiceOsVersions","Virtual Machines","False"
"Microsoft.Compute/locations/cloudServiceOsFamilies","Virtual Machines","False"
"Microsoft.Compute/cloudServices/networkInterfaces","Virtual Machines","False"
"Microsoft.Compute/cloudServices/roleInstances/networkInterfaces","Virtual Machines","False"
"Microsoft.Compute/cloudServices/publicIPAddresses","Virtual Machines","False"
"Microsoft.Compute/images","Virtual Machines","False"
"Microsoft.Compute/locations/logAnalytics","Virtual Machines","False"
"Microsoft.Compute/hostGroups","Virtual Machines","False"
"Microsoft.Compute/hostGroups/hosts","Virtual Machines","False"
"Microsoft.DevTestLab/*","Azure Lab Services"
"Microsoft.DevTestLab/labs/environments","Azure Lab Services","True"
"Microsoft.DevTestLab/labs","Azure Lab Services","False"
"Microsoft.DevTestLab/schedules","Azure Lab Services","False"
"Microsoft.DevTestLab/labs/virtualMachines","Azure Lab Services","False"
"Microsoft.DevTestLab/labs/serviceRunners","Azure Lab Services","False"
"Microsoft.DevTestLab/operations","Azure Lab Services","False"
